Country	region	col_plot	samples_names	Locality	Station	Grab	Distance_cage	Depth	AMBI	NSI	ISI	ITI	NQI1	Shannon
Norway	north	18	FHF16-St2-Gr2-B	Farm_18	2	2	240	88	5.891479	7.426222	5.184286	0.1610306	0.2712258	0.3274582
Norway	north	18	FHF16-St4-Gr1-A	Farm_18	4	1	49	85	5.986985	7.017462	5.668	0.07230658	0.2266864	0.1010663
Norway	north	18	FHF16-St4-Gr1-B	Farm_18	4	1	49	85	5.986985	7.017462	5.668	0.07230658	0.2266864	0.1010663
Norway	north	18	FHF16-St4-Gr2-A	Farm_18	4	2	49	85	5.973146	7.07468	3.6425	0.08525149	0.2152305	0.1541818
Norway	north	18	FHF16-St4-Gr2-B	Farm_18	4	2	49	85	5.973146	7.07468	3.6425	0.08525149	0.2152305	0.1541818
Norway	north	18	FHF16-St6-Gr1-A	Farm_18	6	1	490	132	2.352809	20.976129	7.585	57.35294118	0.7001271	3.473972
Norway	north	18	FHF16-St6-Gr1-B	Farm_18	6	1	490	132	2.352809	20.976129	7.585	57.35294118	0.7001271	3.473972
Norway	north	18	FHF16-St6-Gr2-A	Farm_18	6	2	490	132	2.137405	21.541683	8.340806	53.33333333	0.7493266	4.1005494
Norway	north	18	FHF16-St6-Gr2-B	Farm_18	6	2	490	132	2.137405	21.541683	8.340806	53.33333333	0.7493266	4.1005494
Norway	north	18	FHF16-St5-Gr1-A	Farm_18	5	1	300	109	5.728972	7.696994	7.255	1.06157113	0.3492762	0.5691213
Norway	north	18	FHF16-St5-Gr1-B	Farm_18	5	1	300	109	5.728972	7.696994	7.255	1.06157113	0.3492762	0.5691213
Norway	north	18	FHF16-St5-Gr2-A	Farm_18	5	2	300	109	5.70354	8.035075	4.33	0.98619329	0.3200766	0.6681188
Norway	north	18	FHF16-St5-Gr2-B	Farm_18	5	2	300	109	5.70354	8.035075	4.33	0.98619329	0.3200766	0.6681188
Norway	north	18	FHF16-St1-Gr1-A	Farm_18	1	1	0	93	5.977612	6.975677	4.44	1.89274448	0.259559	0.8240628
Norway	north	18	FHF16-St1-Gr1-B	Farm_18	1	1	0	93	5.977612	6.975677	4.44	1.89274448	0.259559	0.8240628
Norway	north	18	FHF16-St1-Gr2-A	Farm_18	1	2	0	93	6	6.918393	1.96	0	0.1891465	0.2770822
Norway	north	18	FHF16-St1-Gr2-B	Farm_18	1	2	0	93	6	6.918393	1.96	0	0.1891465	0.2770822
Norway	north	19	FHF17-St5-Gr1-A	Farm_19	5	1	510	131	2.51487	21.415176	8.961923	64.8035915	0.6883242	2.1206289
Norway	north	19	FHF17-St5-Gr1-B	Farm_19	5	1	510	131	2.51487	21.415176	8.961923	64.8035915	0.6883242	2.1206289
Norway	north	19	FHF17-St5-Gr2-A	Farm_19	5	2	510	131	2.380203	21.963908	9.230161	62.9139073	0.7031786	2.4042871
Norway	north	19	FHF17-St5-Gr2-B	Farm_19	5	2	510	131	2.380203	21.963908	9.230161	62.9139073	0.7031786	2.4042871
Norway	north	19	FHF17-St4-Gr1-A	Farm_19	4	1	290	131	2.514296	21.504538	8.775694	63.817402	0.7049597	2.3026786
Norway	north	19	FHF17-St4-Gr1-B	Farm_19	4	1	290	131	2.514296	21.504538	8.775694	63.817402	0.7049597	2.3026786
Norway	north	19	FHF17-St4-Gr2-A	Farm_19	4	2	290	131	2.586011	21.295619	9.398382	65.0167569	0.6904588	2.0442107
Norway	north	19	FHF17-St4-Gr2-B	Farm_19	4	2	290	131	2.586011	21.295619	9.398382	65.0167569	0.6904588	2.0442107
Norway	north	19	FHF17-St3-Gr1-A	Farm_19	3	1	430	125	2.663014	21.253041	9.538714	65.3738418	0.680026	1.6924796
Norway	north	19	FHF17-St3-Gr1-B	Farm_19	3	1	430	125	2.663014	21.253041	9.538714	65.3738418	0.680026	1.6924796
Norway	north	19	FHF17-St3-Gr2-A	Farm_19	3	2	430	125	2.541	21.520159	9.357258	64.6338067	0.6884515	2.0744362
Norway	north	19	FHF17-St3-Gr2-B	Farm_19	3	2	430	125	2.541	21.520159	9.357258	64.6338067	0.6884515	2.0744362
Norway	north	19	FHF17-St2-Gr1-A	Farm_19	2	1	180	112	5.973568	7.03917	3.79	0.8791209	0.2452872	0.11994
Norway	north	19	FHF17-St2-Gr1-B	Farm_19	2	1	180	112	5.973568	7.03917	3.79	0.8791209	0.2452872	0.11994
Norway	north	19	FHF17-St2-Gr2-A	Farm_19	2	2	180	112	5.976603	7.002038	3.905	0.9211284	0.2106626	0.0983088
Norway	north	19	FHF17-St2-Gr2-B	Farm_19	2	2	180	112	5.976603	7.002038	3.905	0.9211284	0.2106626	0.0983088
Norway	north	19	FHF17-St1-Gr1-A	Farm_19	1	1	0	127	5.851387	7.427973	5.855	1.8053721	0.2385793	0.358557
Norway	north	19	FHF17-St1-Gr1-B	Farm_19	1	1	0	127	5.851387	7.427973	5.855	1.8053721	0.2385793	0.358557
Norway	north	19	FHF17-St1-Gr2-A	Farm_19	1	2	0	127	5.92344	7.255071	4.6	0.5040958	0.2470483	0.2227216
Norway	north	19	FHF17-St1-Gr2-B	Farm_19	1	2	0	127	5.92344	7.255071	4.6	0.5040958	0.2470483	0.2227216
Norway	coast	20	FHF18-St1-Gr1-A	Farm_20	1	1	25	206	5.0007353	20.98149	7.560625	13.05115	0.4269447	1.976322
Norway	coast	20	FHF18-St1-Gr1-B	Farm_20	1	1	25	206	5.0007353	20.98149	7.560625	13.05115	0.4269447	1.976322
Norway	coast	20	FHF18-St1-Gr1-C	Farm_20	1	1	25	206	5.0007353	20.98149	7.560625	13.05115	0.4269447	1.976322
Norway	coast	20	FHF18-St1-Gr2-A	Farm_20	1	2	25	206	5.0007353	20.98149	7.560625	13.05115	0.4269447	1.976322
Norway	coast	20	FHF18-St1-Gr2-B	Farm_20	1	2	25	206	5.0007353	20.98149	7.560625	13.05115	0.4269447	1.976322
Norway	coast	20	FHF18-St1-Gr2-C	Farm_20	1	2	25	206	5.0007353	20.98149	7.560625	13.05115	0.4269447	1.976322
Norway	coast	20	FHF18-St2-Gr1-A	Farm_20	2	1	460	326	0.4308511	26.39464	9.561765	66.12903	0.86937	4.45773
Norway	coast	20	FHF18-St2-Gr1-B	Farm_20	2	1	460	326	0.4308511	26.39464	9.561765	66.12903	0.86937	4.45773
Norway	coast	20	FHF18-St2-Gr1-C	Farm_20	2	1	460	326	0.4308511	26.39464	9.561765	66.12903	0.86937	4.45773
Norway	coast	20	FHF18-St2-Gr2-A	Farm_20	2	2	460	326	0.4308511	26.39464	9.561765	66.12903	0.86937	4.45773
Norway	coast	20	FHF18-St2-Gr2-B	Farm_20	2	2	460	326	0.4308511	26.39464	9.561765	66.12903	0.86937	4.45773
Norway	coast	20	FHF18-St2-Gr2-C	Farm_20	2	2	460	326	0.4308511	26.39464	9.561765	66.12903	0.86937	4.45773
Norway	coast	20	FHF18-St3-Gr1-A	Farm_20	3	1	105	212	2.8695122	21.05114	9.159344	28.9358	0.7042553	4.129903
Norway	coast	20	FHF18-St3-Gr1-B	Farm_20	3	1	105	212	2.8695122	21.05114	9.159344	28.9358	0.7042553	4.129903
Norway	coast	20	FHF18-St3-Gr1-C	Farm_20	3	1	105	212	2.8695122	21.05114	9.159344	28.9358	0.7042553	4.129903
Norway	coast	20	FHF18-St3-Gr2-A	Farm_20	3	2	105	212	3.4043478	18.649	8.247143	42.23919	0.6265894	3.496282
Norway	coast	20	FHF18-St3-Gr2-B	Farm_20	3	2	105	212	3.4043478	18.649	8.247143	42.23919	0.6265894	3.496282
Norway	coast	20	FHF18-St3-Gr2-C	Farm_20	3	2	105	212	3.4043478	18.649	8.247143	42.23919	0.6265894	3.496282
Norway	coast	20	FHF18-St4-Gr1-A	Farm_20	4	1	370	322	2.2466814	22.76414	9.578033	35.36896	0.7798772	4.749753
Norway	coast	20	FHF18-St4-Gr1-B	Farm_20	4	1	370	322	2.2466814	22.76414	9.578033	35.36896	0.7798772	4.749753
Norway	coast	20	FHF18-St4-Gr1-C	Farm_20	4	1	370	322	2.2466814	22.76414	9.578033	35.36896	0.7798772	4.749753
Norway	coast	20	FHF18-St4-Gr2-A	Farm_20	4	2	370	322	2.2098214	22.69833	9.989123	38.01802	0.7816704	4.876482
Norway	coast	20	FHF18-St4-Gr2-B	Farm_20	4	2	370	322	2.2098214	22.69833	9.989123	38.01802	0.7816704	4.876482
Norway	coast	20	FHF18-St4-Gr2-C	Farm_20	4	2	370	322	2.2098214	22.69833	9.989123	38.01802	0.7816704	4.876482
Norway	coast	21	FHF19-St1-Gr1-A	Farm_21	1	1	0	305	3.43125	18.56627	7.658889	10.04274	0.5373662	1.897157
Norway	coast	21	FHF19-St1-Gr1-B	Farm_21	1	1	0	305	3.43125	18.56627	7.658889	10.04274	0.5373662	1.897157
Norway	coast	21	FHF19-St1-Gr1-C	Farm_21	1	1	0	305	3.43125	18.56627	7.658889	10.04274	0.5373662	1.897157
Norway	coast	21	FHF19-St1-Gr2-A	Farm_21	1	2	0	305	3.4813433	18.01924	8.207143	33.08824	0.5144135	2.449698
Norway	coast	21	FHF19-St1-Gr2-B	Farm_21	1	2	0	305	3.4813433	18.01924	8.207143	33.08824	0.5144135	2.449698
Norway	coast	21	FHF19-St1-Gr2-C	Farm_21	1	2	0	305	3.4813433	18.01924	8.207143	33.08824	0.5144135	2.449698
Norway	coast	21	FHF19-St2-Gr1-A	Farm_21	2	1	609	310	1.3313953	24.26645	10.267143	17.64706	0.800193	4.170185
Norway	coast	21	FHF19-St2-Gr1-B	Farm_21	2	1	609	310	1.3313953	24.26645	10.267143	17.64706	0.800193	4.170185
Norway	coast	21	FHF19-St2-Gr1-C	Farm_21	2	1	609	310	1.3313953	24.26645	10.267143	17.64706	0.800193	4.170185
Norway	coast	21	FHF19-St2-Gr2-A	Farm_21	2	2	609	310	1.1387755	24.94606	11.178919	25.55556	0.8307943	4.461225
Norway	coast	21	FHF19-St2-Gr2-B	Farm_21	2	2	609	310	1.1387755	24.94606	11.178919	25.55556	0.8307943	4.461225
Norway	coast	21	FHF19-St2-Gr2-C	Farm_21	2	2	609	310	1.1387755	24.94606	11.178919	25.55556	0.8307943	4.461225
Norway	coast	21	FHF19-St3-Gr1-A	Farm_21	3	1	421	350	0.8432432	26.67395	10.65	82.17822	0.8545961	4.675173
Norway	coast	21	FHF19-St3-Gr1-B	Farm_21	3	1	421	350	0.8432432	26.67395	10.65	82.17822	0.8545961	4.675173
Norway	coast	21	FHF19-St3-Gr1-C	Farm_21	3	1	421	350	0.8432432	26.67395	10.65	82.17822	0.8545961	4.675173
Norway	coast	21	FHF19-St3-Gr2-A	Farm_21	3	2	421	350	0.6634615	26.6884	10.127857	77.51004	0.8475301	4.362893
Norway	coast	21	FHF19-St3-Gr2-B	Farm_21	3	2	421	350	0.6634615	26.6884	10.127857	77.51004	0.8475301	4.362893
Norway	coast	21	FHF19-St3-Gr2-C	Farm_21	3	2	421	350	0.6634615	26.6884	10.127857	77.51004	0.8475301	4.362893
Norway	coast	21	FHF19-St4-Gr1-A	Farm_21	4	1	376	329	0.9057377	26.35746	10.416842	43.98907	0.8437372	4.919414
Norway	coast	21	FHF19-St4-Gr1-B	Farm_21	4	1	376	329	0.9057377	26.35746	10.416842	43.98907	0.8437372	4.919414
Norway	coast	21	FHF19-St4-Gr1-C	Farm_21	4	1	376	329	0.9057377	26.35746	10.416842	43.98907	0.8437372	4.919414
Norway	coast	21	FHF19-St4-Gr2-A	Farm_21	4	2	376	329	1.6740614	23.98814	9.770286	16.31206	0.7784377	4.189612
Norway	coast	21	FHF19-St4-Gr2-B	Farm_21	4	2	376	329	1.6740614	23.98814	9.770286	16.31206	0.7784377	4.189612
Norway	coast	21	FHF19-St4-Gr2-C	Farm_21	4	2	376	329	1.6740614	23.98814	9.770286	16.31206	0.7784377	4.189612
Norway	coast	23	FHF21-St1-Gr1-A	Farm_23	1	1	0	131	5.317897	9.024551	6.980645	6.4082138	0.4434166	1.1666197
Norway	coast	23	FHF21-St1-Gr1-B	Farm_23	1	1	0	131	5.317897	9.024551	6.980645	6.4082138	0.4434166	1.1666197
Norway	coast	23	FHF21-St1-Gr1-C	Farm_23	1	1	0	131	5.317897	9.024551	6.980645	6.4082138	0.4434166	1.1666197
Norway	coast	23	FHF21-St1-Gr2-A	Farm_23	1	2	0	131	4.144451	12.911472	7.322222	21.1722488	0.5778765	2.8413615
Norway	coast	23	FHF21-St1-Gr2-B	Farm_23	1	2	0	131	4.144451	12.911472	7.322222	21.1722488	0.5778765	2.8413615
Norway	coast	23	FHF21-St1-Gr2-C	Farm_23	1	2	0	131	4.144451	12.911472	7.322222	21.1722488	0.5778765	2.8413615
Norway	coast	23	FHF21-St2-Gr1-A	Farm_23	2	1	5	146	5.404135	8.733068	6.635	5.6844305	0.3061095	0.9281654
Norway	coast	23	FHF21-St2-Gr1-B	Farm_23	2	1	5	146	5.404135	8.733068	6.635	5.6844305	0.3061095	0.9281654
Norway	coast	23	FHF21-St2-Gr1-C	Farm_23	2	1	5	146	5.404135	8.733068	6.635	5.6844305	0.3061095	0.9281654
Norway	coast	23	FHF21-St2-Gr2-A	Farm_23	2	2	5	146	5.310976	8.967805	5.778333	5.4817841	0.2916691	1.1421804
Norway	coast	23	FHF21-St2-Gr2-B	Farm_23	2	2	5	146	5.310976	8.967805	5.778333	5.4817841	0.2916691	1.1421804
Norway	coast	23	FHF21-St2-Gr2-C	Farm_23	2	2	5	146	5.310976	8.967805	5.778333	5.4817841	0.2916691	1.1421804
Norway	coast	23	FHF21-St3-Gr1-A	Farm_23	3	1	20	115	5.86011	7.559406	6.1525	1.6875981	0.2880256	0.7996302
Norway	coast	23	FHF21-St3-Gr1-B	Farm_23	3	1	20	115	5.86011	7.559406	6.1525	1.6875981	0.2880256	0.7996302
Norway	coast	23	FHF21-St3-Gr1-C	Farm_23	3	1	20	115	5.86011	7.559406	6.1525	1.6875981	0.2880256	0.7996302
Norway	coast	23	FHF21-St3-Gr2-A	Farm_23	3	2	20	115	5.918837	7.212865	5.653333	0.5992075	0.296271	0.4569246
Norway	coast	23	FHF21-St3-Gr2-B	Farm_23	3	2	20	115	5.918837	7.212865	5.653333	0.5992075	0.296271	0.4569246
Norway	coast	23	FHF21-St3-Gr2-C	Farm_23	3	2	20	115	5.918837	7.212865	5.653333	0.5992075	0.296271	0.4569246
Norway	coast	23	FHF21-St4-Gr1-A	Farm_23	4	1	300	145	2.611324	22.594351	7.645	53.1475748	0.7278975	4.9915969
Norway	coast	23	FHF21-St4-Gr1-B	Farm_23	4	1	300	145	2.611324	22.594351	7.645	53.1475748	0.7278975	4.9915969
Norway	coast	23	FHF21-St4-Gr1-C	Farm_23	4	1	300	145	2.611324	22.594351	7.645	53.1475748	0.7278975	4.9915969
Norway	coast	23	FHF21-St4-Gr2-A	Farm_23	4	2	300	145	2.546729	22.837748	8.136429	54.822335	0.7290882	4.9578141
Norway	coast	23	FHF21-St4-Gr2-B	Farm_23	4	2	300	145	2.546729	22.837748	8.136429	54.822335	0.7290882	4.9578141
Norway	coast	23	FHF21-St4-Gr2-C	Farm_23	4	2	300	145	2.546729	22.837748	8.136429	54.822335	0.7290882	4.9578141
Norway	coast	23	FHF21-St5-Gr1-A	Farm_23	5	1	582	132	2.100636	23.360494	8.556809	51.3083049	0.7509952	4.3100926
Norway	coast	23	FHF21-St5-Gr1-B	Farm_23	5	1	582	132	2.100636	23.360494	8.556809	51.3083049	0.7509952	4.3100926
Norway	coast	23	FHF21-St5-Gr1-C	Farm_23	5	1	582	132	2.100636	23.360494	8.556809	51.3083049	0.7509952	4.3100926
Norway	coast	23	FHF21-St5-Gr2-A	Farm_23	5	2	582	132	2.082055	23.550968	8.765254	52.4069028	0.7655806	4.6330828
Norway	coast	23	FHF21-St5-Gr2-B	Farm_23	5	2	582	132	2.082055	23.550968	8.765254	52.4069028	0.7655806	4.6330828
Norway	coast	23	FHF21-St5-Gr2-C	Farm_23	5	2	582	132	2.082055	23.550968	8.765254	52.4069028	0.7655806	4.6330828
Norway	coast	23	FHF21-St6-Gr1-A	Farm_23	6	1	961	121	1.705882	24.337137	9.350392	59.5387841	0.8178485	4.6911806
Norway	coast	23	FHF21-St6-Gr1-B	Farm_23	6	1	961	121	1.705882	24.337137	9.350392	59.5387841	0.8178485	4.6911806
Norway	coast	23	FHF21-St6-Gr1-C	Farm_23	6	1	961	121	1.705882	24.337137	9.350392	59.5387841	0.8178485	4.6911806
Norway	coast	23	FHF21-St6-Gr2-A	Farm_23	6	2	961	121	2.061776	24.735714	9.015349	59.3434343	0.7733931	4.5658439
Norway	coast	23	FHF21-St6-Gr2-B	Farm_23	6	2	961	121	2.061776	24.735714	9.015349	59.3434343	0.7733931	4.5658439
Norway	coast	23	FHF21-St6-Gr2-C	Farm_23	6	2	961	121	2.061776	24.735714	9.015349	59.3434343	0.7733931	4.5658439
Norway	north	24	FHF22-St1-Gr1-A	Farm_24	1	1	21.735333	0	5.8392857	6.80963	1.96	0	0.248099	1.193378
Norway	north	24	FHF22-St1-Gr1-B	Farm_24	1	1	21.735333	0	5.8392857	6.80963	1.96	0	0.248099	1.193378
Norway	north	24	FHF22-St1-Gr1-C	Farm_24	1	1	21.735333	0	5.8392857	6.80963	1.96	0	0.248099	1.193378
Norway	north	24	FHF22-St1-Gr2-A	Farm_24	1	2	21.735333	0	5.94	6.9768	3.536667	2.312139	0.2523828	1.120059
Norway	north	24	FHF22-St1-Gr2-B	Farm_24	1	2	21.735333	0	5.94	6.9768	3.536667	2.312139	0.2523828	1.120059
Norway	north	24	FHF22-St1-Gr2-C	Farm_24	1	2	21.735333	0	5.94	6.9768	3.536667	2.312139	0.2523828	1.120059
Norway	north	24	FHF22-St2-Gr1-A	Farm_24	2	1	21.744850	520	1.4521576	22.37875	9.932419	43.84787	0.7825347	4.204597
Norway	north	24	FHF22-St2-Gr1-B	Farm_24	2	1	21.744850	520	1.4521576	22.37875	9.932419	43.84787	0.7825347	4.204597
Norway	north	24	FHF22-St2-Gr1-C	Farm_24	2	1	21.744850	520	1.4521576	22.37875	9.932419	43.84787	0.7825347	4.204597
Norway	north	24	FHF22-St2-Gr2-A	Farm_24	2	2	21.744850	520	1.4093567	22.45925	9.7575	46.61458	0.7774576	3.91106
Norway	north	24	FHF22-St2-Gr2-B	Farm_24	2	2	21.744850	520	1.4093567	22.45925	9.7575	46.61458	0.7774576	3.91106
Norway	north	24	FHF22-St2-Gr2-C	Farm_24	2	2	21.744850	520	1.4093567	22.45925	9.7575	46.61458	0.7774576	3.91106
Norway	north	24	FHF22-St3-Gr1-A	Farm_24	3	1	21.742383	353	0.9219269	23.99264	9.985568	54.91803	0.8875728	5.287886
Norway	north	24	FHF22-St3-Gr1-B	Farm_24	3	1	21.742383	353	0.9219269	23.99264	9.985568	54.91803	0.8875728	5.287886
Norway	north	24	FHF22-St3-Gr1-C	Farm_24	3	1	21.742383	353	0.9219269	23.99264	9.985568	54.91803	0.8875728	5.287886
Norway	north	24	FHF22-St3-Gr2-A	Farm_24	3	2	21.742383	353	1.8	22.26222	9.495444	59.9182	0.8138639	4.787338
Norway	north	24	FHF22-St3-Gr2-B	Farm_24	3	2	21.742383	353	1.8	22.26222	9.495444	59.9182	0.8138639	4.787338
Norway	north	24	FHF22-St3-Gr2-C	Farm_24	3	2	21.742383	353	1.8	22.26222	9.495444	59.9182	0.8138639	4.787338
Norway	north	24	FHF22-St4-Gr1-A	Farm_24	4	1	21.737217	180	2.356599	22.92892	9.392685	56.64062	0.7721242	4.621528
Norway	north	24	FHF22-St4-Gr1-B	Farm_24	4	1	21.737217	180	2.356599	22.92892	9.392685	56.64062	0.7721242	4.621528
Norway	north	24	FHF22-St4-Gr1-C	Farm_24	4	1	21.737217	180	2.356599	22.92892	9.392685	56.64062	0.7721242	4.621528
Norway	north	24	FHF22-St4-Gr2-A	Farm_24	4	2	21.737217	180	1.3231132	24.07506	10.601279	63.47518	0.8503018	5.001185
Norway	north	24	FHF22-St4-Gr2-B	Farm_24	4	2	21.737217	180	1.3231132	24.07506	10.601279	63.47518	0.8503018	5.001185
Norway	north	24	FHF22-St4-Gr2-C	Farm_24	4	2	21.737217	180	1.3231132	24.07506	10.601279	63.47518	0.8503018	5.001185
Norway	north	24	FHF22-St5-Gr1-A	Farm_24	5	1	21.733117	107	2.673913	21.61714	7.774286	49.71751	0.7133305	4.204695
Norway	north	24	FHF22-St5-Gr1-B	Farm_24	5	1	21.733117	107	2.673913	21.61714	7.774286	49.71751	0.7133305	4.204695
Norway	north	24	FHF22-St5-Gr1-C	Farm_24	5	1	21.733117	107	2.673913	21.61714	7.774286	49.71751	0.7133305	4.204695
Norway	north	24	FHF22-St5-Gr2-A	Farm_24	5	2	21.733117	107	2.5902778	21.67972	8.334714	61.22004	0.72801	3.695169
Norway	north	24	FHF22-St5-Gr2-B	Farm_24	5	2	21.733117	107	2.5902778	21.67972	8.334714	61.22004	0.72801	3.695169
Norway	north	24	FHF22-St5-Gr2-C	Farm_24	5	2	21.733117	107	2.5902778	21.67972	8.334714	61.22004	0.72801	3.695169